version,2.3.0
info,balls_per_over,6
info,team,Cayman Islands
info,team,Mexico
info,team_type,international
info,gender,male
info,season,2025/26
info,date,2026/03/12
info,event,ICC Men's T20 World Cup Sub Regional Americas Qualifier B
info,match_id,1525172
info,match_type,T20
info,match_type_number,3766
info,overs,20
info,match_number,7
info,venue,"Jimmy Powell Oval, Cayman Islands"
info,city,George Town
info,toss_winner,Cayman Islands
info,toss_decision,bat
info,player_of_match,RA Sealy
info,umpire,A Gajjar
info,umpire,AR Maddela
info,reserve_umpire,Jermaine Lindo
info,match_referee,Denavon Hayles
info,target_overs,2,20
info,target_runs,2,188
info,winner,Cayman Islands
info,winner_runs,93
info,player,Cayman Islands,J Baker
info,player,Cayman Islands,YSD Seneveratne
info,player,Cayman Islands,RA Sealy
info,player,Cayman Islands,AR Naidoo
info,player,Cayman Islands,Davion Codner
info,player,Cayman Islands,C Wright
info,player,Cayman Islands,A Wright
info,player,Cayman Islands,D Johnson
info,player,Cayman Islands,J Buchanan
info,player,Cayman Islands,R Edwards
info,player,Cayman Islands,V Dhaniram
info,player,Mexico,R Galgalikar
info,player,Mexico,Shantanu Kaveri
info,player,Mexico,Gurpreet Singh
info,player,Mexico,KB Patil
info,player,Mexico,J Byrappa
info,player,Mexico,S Sharma
info,player,Mexico,S Kochar
info,player,Mexico,D Panda
info,player,Mexico,D Ebersohn
info,player,Mexico,Bhargav Narasimha
info,player,Mexico,Pratik Singh Bais
info,registry,people,A Gajjar,37db06ef
info,registry,people,A Wright,4bb7f51e
info,registry,people,AR Maddela,5c861579
info,registry,people,AR Naidoo,68886c16
info,registry,people,Bhargav Narasimha,e60e8014
info,registry,people,C Wright,d465c6d7
info,registry,people,D Ebersohn,6ca4e7bf
info,registry,people,D Johnson,d406e303
info,registry,people,D Panda,bad1af65
info,registry,people,Davion Codner,6a84b40e
info,registry,people,Denavon Hayles,5cbeeb02
info,registry,people,Gurpreet Singh,f43dcdc1
info,registry,people,J Baker,a12672e0
info,registry,people,J Buchanan,01127aa9
info,registry,people,J Byrappa,860f7b67
info,registry,people,Jermaine Lindo,1154bf4f
info,registry,people,KB Patil,0474fd64
info,registry,people,Pratik Singh Bais,5b351aff
info,registry,people,R Edwards,4c5a72e2
info,registry,people,R Galgalikar,3f951265
info,registry,people,RA Sealy,1e98804a
info,registry,people,ROC Dunka,762f43b7
info,registry,people,S Kochar,da2eeb97
info,registry,people,S Sharma,d6d2ac95
info,registry,people,Shantanu Kaveri,091880f7
info,registry,people,V Dhaniram,10885753
info,registry,people,YSD Seneveratne,0f71478c
