match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
1532637,2026,2026-05-08,Sano International Cricket Ground,1,0.1,0.1,Indonesia,Philippines,GA Priandana,S Jegannathan,J Tuffin,0,0,,,,,,,,,,,,,
1532637,2026,2026-05-08,Sano International Cricket Ground,1,0.2,0.2,Indonesia,Philippines,GA Priandana,S Jegannathan,J Tuffin,0,1,1,,,,,,,,,,,,
1532637,2026,2026-05-08,Sano International Cricket Ground,1,0.3,0.2,Indonesia,Philippines,GA Priandana,S Jegannathan,J Tuffin,0,0,,,,,,,run out,GA Priandana,,,Kulwinderjeet Singh,HER Tyler,
1532637,2026,2026-05-08,Sano International Cricket Ground,1,0.4,0.3,Indonesia,Philippines,KN Chaddha,S Jegannathan,J Tuffin,0,4,,,4,,,,,,,,,,
1532637,2026,2026-05-08,Sano International Cricket Ground,1,0.5,0.4,Indonesia,Philippines,KN Chaddha,S Jegannathan,J Tuffin,1,0,,,,,,,,,,,,,
1532637,2026,2026-05-08,Sano International Cricket Ground,1,0.6,0.5,Indonesia,Philippines,S Jegannathan,KN Chaddha,J Tuffin,0,0,,,,,,,,,,,,,
1532637,2026,2026-05-08,Sano International Cricket Ground,1,0.7,0.6,Indonesia,Philippines,S Jegannathan,KN Chaddha,J Tuffin,0,0,,,,,,,,,,,,,
1532637,2026,2026-05-08,Sano International Cricket Ground,1,1.1,1.1,Indonesia,Philippines,KN Chaddha,S Jegannathan,Huzaifa Mohammed,0,0,,,,,,,,,,,,,
1532637,2026,2026-05-08,Sano International Cricket Ground,1,1.2,1.2,Indonesia,Philippines,KN Chaddha,S Jegannathan,Huzaifa Mohammed,0,0,,,,,,,,,,,,,
1532637,2026,2026-05-08,Sano International Cricket Ground,1,1.3,1.3,Indonesia,Philippines,KN Chaddha,S Jegannathan,Huzaifa Mohammed,0,0,,,,,,,,,,,,,
1532637,2026,2026-05-08,Sano International Cricket Ground,1,1.4,1.4,Indonesia,Philippines,KN Chaddha,S Jegannathan,Huzaifa Mohammed,0,0,,,,,,,caught,KN Chaddha,,,HER Tyler,,
1532637,2026,2026-05-08,Sano International Cricket Ground,1,1.5,1.5,Indonesia,Philippines,Gaurav Tiwari,S Jegannathan,Huzaifa Mohammed,0,1,1,,,,,,,,,,,,
1532637,2026,2026-05-08,Sano International Cricket Ground,1,1.6,1.5,Indonesia,Philippines,Gaurav Tiwari,S Jegannathan,Huzaifa Mohammed,0,0,,,,,,,,,,,,,
1532637,2026,2026-05-08,Sano International Cricket Ground,1,1.7,1.6,Indonesia,Philippines,Gaurav Tiwari,S Jegannathan,Huzaifa Mohammed,0,0,,,,,,,,,,,,,
1532637,2026,2026-05-08,Sano International Cricket Ground,1,2.1,2.1,Indonesia,Philippines,S Jegannathan,Gaurav Tiwari,J Tuffin,2,0,,,,,,,,,,,,,
1532637,2026,2026-05-08,Sano International Cricket Ground,1,2.2,2.2,Indonesia,Philippines,S Jegannathan,Gaurav Tiwari,J Tuffin,0,0,,,,,,,,,,,,,
1532637,2026,2026-05-08,Sano International Cricket Ground,1,2.3,2.3,Indonesia,Philippines,S Jegannathan,Gaurav Tiwari,J Tuffin,4,0,,,,,,,,,,,,,
1532637,2026,2026-05-08,Sano International Cricket Ground,1,2.4,2.4,Indonesia,Philippines,S Jegannathan,Gaurav Tiwari,J Tuffin,0,0,,,,,,,,,,,,,
1532637,2026,2026-05-08,Sano International Cricket Ground,1,2.5,2.5,Indonesia,Philippines,S Jegannathan,Gaurav Tiwari,J Tuffin,0,0,,,,,,,,,,,,,
1532637,2026,2026-05-08,Sano International Cricket Ground,1,2.6,2.6,Indonesia,Philippines,S Jegannathan,Gaurav Tiwari,J Tuffin,4,0,,,,,,,,,,,,,
1532637,2026,2026-05-08,Sano International Cricket Ground,1,3.1,3.1,Indonesia,Philippines,Gaurav Tiwari,S Jegannathan,Huzaifa Mohammed,0,0,,,,,,,,,,,,,
1532637,2026,2026-05-08,Sano International Cricket Ground,1,3.2,3.2,Indonesia,Philippines,Gaurav Tiwari,S Jegannathan,Huzaifa Mohammed,0,0,,,,,,,,,,,,,
1532637,2026,2026-05-08,Sano International Cricket Ground,1,3.3,3.3,Indonesia,Philippines,Gaurav Tiwari,S Jegannathan,Huzaifa Mohammed,0,0,,,,,,,,,,,,,
1532637,2026,2026-05-08,Sano International Cricket Ground,1,3.4,3.4,Indonesia,Philippines,Gaurav Tiwari,S Jegannathan,Huzaifa Mohammed,1,0,,,,,,,,,,,,,
1532637,2026,2026-05-08,Sano International Cricket Ground,1,3.5,3.5,Indonesia,Philippines,S Jegannathan,Gaurav Tiwari,Huzaifa Mohammed,0,0,,,,,,,,,,,,,
1532637,2026,2026-05-08,Sano International Cricket Ground,1,3.6,3.6,Indonesia,Philippines,S Jegannathan,Gaurav Tiwari,Huzaifa Mohammed,0,0,,,,,,,,,,,,,
