match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,0.1,0.1,Czech Republic,Austria,S Davizi,EB Knowles,Bilal Zalmai,2,0,,,,,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,0.2,0.2,Czech Republic,Austria,S Davizi,EB Knowles,Bilal Zalmai,0,0,,,,,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,0.3,0.3,Czech Republic,Austria,S Davizi,EB Knowles,Bilal Zalmai,0,1,,,,1,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,0.4,0.4,Czech Republic,Austria,EB Knowles,S Davizi,Bilal Zalmai,0,1,1,,,,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,0.5,0.4,Czech Republic,Austria,EB Knowles,S Davizi,Bilal Zalmai,2,0,,,,,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,0.6,0.5,Czech Republic,Austria,EB Knowles,S Davizi,Bilal Zalmai,1,0,,,,,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,0.7,0.6,Czech Republic,Austria,S Davizi,EB Knowles,Bilal Zalmai,0,0,,,,,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,1.1,1.1,Czech Republic,Austria,EB Knowles,S Davizi,Sahel Zadran,4,0,,,,,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,1.2,1.2,Czech Republic,Austria,EB Knowles,S Davizi,Sahel Zadran,1,0,,,,,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,1.3,1.3,Czech Republic,Austria,S Davizi,EB Knowles,Sahel Zadran,2,0,,,,,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,1.4,1.4,Czech Republic,Austria,S Davizi,EB Knowles,Sahel Zadran,0,0,,,,,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,1.5,1.5,Czech Republic,Austria,S Davizi,EB Knowles,Sahel Zadran,1,0,,,,,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,1.6,1.6,Czech Republic,Austria,EB Knowles,S Davizi,Sahel Zadran,1,0,,,,,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,2.1,2.1,Czech Republic,Austria,EB Knowles,S Davizi,Aqib Iqbal,0,1,1,,,,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,2.2,2.1,Czech Republic,Austria,EB Knowles,S Davizi,Aqib Iqbal,0,1,1,,,,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,2.3,2.1,Czech Republic,Austria,EB Knowles,S Davizi,Aqib Iqbal,4,0,,,,,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,2.4,2.2,Czech Republic,Austria,EB Knowles,S Davizi,Aqib Iqbal,1,0,,,,,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,2.5,2.3,Czech Republic,Austria,S Davizi,EB Knowles,Aqib Iqbal,4,0,,,,,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,2.6,2.4,Czech Republic,Austria,S Davizi,EB Knowles,Aqib Iqbal,1,0,,,,,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,2.7,2.5,Czech Republic,Austria,EB Knowles,S Davizi,Aqib Iqbal,0,0,,,,,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,2.8,2.6,Czech Republic,Austria,EB Knowles,S Davizi,Aqib Iqbal,0,0,,,,,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,3.1,3.1,Czech Republic,Austria,S Davizi,EB Knowles,Sahel Zadran,1,0,,,,,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,3.2,3.2,Czech Republic,Austria,EB Knowles,S Davizi,Sahel Zadran,0,0,,,,,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,3.3,3.3,Czech Republic,Austria,EB Knowles,S Davizi,Sahel Zadran,2,0,,,,,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,3.4,3.4,Czech Republic,Austria,EB Knowles,S Davizi,Sahel Zadran,4,0,,,,,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,3.5,3.5,Czech Republic,Austria,EB Knowles,S Davizi,Sahel Zadran,0,1,,,,1,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,3.6,3.6,Czech Republic,Austria,S Davizi,EB Knowles,Sahel Zadran,0,0,,,,,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,4.1,4.1,Czech Republic,Austria,EB Knowles,S Davizi,Aqib Iqbal,0,0,,,,,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,4.2,4.2,Czech Republic,Austria,EB Knowles,S Davizi,Aqib Iqbal,0,0,,,,,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,4.3,4.3,Czech Republic,Austria,EB Knowles,S Davizi,Aqib Iqbal,1,0,,,,,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,4.4,4.4,Czech Republic,Austria,S Davizi,EB Knowles,Aqib Iqbal,1,0,,,,,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,4.5,4.5,Czech Republic,Austria,EB Knowles,S Davizi,Aqib Iqbal,0,0,,,,,,,,,,,,,
1263713,2021,2021-05-23,"Scott Page Field, Vinor",1,4.6,4.6,Czech Republic,Austria,EB Knowles,S Davizi,Aqib Iqbal,1,0,,,,,,,,,,,,,
