match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
1532644,2026,2026-05-10,"Korogi Sports Park, Nisshin",1,0.1,0.1,Fiji,Japan,N Acawei,V Veiqravi,Abdul Samad,0,0,,,,,,,run out,V Veiqravi,,,W Miyauchi,I Takahashi,
1532644,2026,2026-05-10,"Korogi Sports Park, Nisshin",1,0.2,0.2,Fiji,Japan,SM Tupou,N Acawei,Abdul Samad,0,0,,,,,,,,,,,,,
1532644,2026,2026-05-10,"Korogi Sports Park, Nisshin",1,0.3,0.3,Fiji,Japan,SM Tupou,N Acawei,Abdul Samad,0,0,,,,,,,,,,,,,
1532644,2026,2026-05-10,"Korogi Sports Park, Nisshin",1,0.4,0.4,Fiji,Japan,SM Tupou,N Acawei,Abdul Samad,0,0,,,,,,,,,,,,,
1532644,2026,2026-05-10,"Korogi Sports Park, Nisshin",1,0.5,0.5,Fiji,Japan,SM Tupou,N Acawei,Abdul Samad,0,0,,,,,,,,,,,,,
1532644,2026,2026-05-10,"Korogi Sports Park, Nisshin",1,0.6,0.6,Fiji,Japan,SM Tupou,N Acawei,Abdul Samad,0,0,,,,,,,,,,,,,
1532644,2026,2026-05-10,"Korogi Sports Park, Nisshin",1,1.1,1.1,Fiji,Japan,N Acawei,SM Tupou,R Sakurano-Thomas,0,0,,,,,,,,,,,,,
1532644,2026,2026-05-10,"Korogi Sports Park, Nisshin",1,1.2,1.2,Fiji,Japan,N Acawei,SM Tupou,R Sakurano-Thomas,1,0,,,,,,,,,,,,,
1532644,2026,2026-05-10,"Korogi Sports Park, Nisshin",1,1.3,1.3,Fiji,Japan,SM Tupou,N Acawei,R Sakurano-Thomas,0,0,,,,,,,,,,,,,
1532644,2026,2026-05-10,"Korogi Sports Park, Nisshin",1,1.4,1.4,Fiji,Japan,SM Tupou,N Acawei,R Sakurano-Thomas,1,0,,,,,,,,,,,,,
1532644,2026,2026-05-10,"Korogi Sports Park, Nisshin",1,1.5,1.5,Fiji,Japan,N Acawei,SM Tupou,R Sakurano-Thomas,0,0,,,,,,,lbw,N Acawei,,,,,
1532644,2026,2026-05-10,"Korogi Sports Park, Nisshin",1,1.6,1.6,Fiji,Japan,J Baleicikoibia,SM Tupou,R Sakurano-Thomas,0,0,,,,,,,,,,,,,
1532644,2026,2026-05-10,"Korogi Sports Park, Nisshin",1,2.1,2.1,Fiji,Japan,SM Tupou,J Baleicikoibia,Abdul Samad,0,0,,,,,,,,,,,,,
1532644,2026,2026-05-10,"Korogi Sports Park, Nisshin",1,2.2,2.2,Fiji,Japan,SM Tupou,J Baleicikoibia,Abdul Samad,1,0,,,,,,,,,,,,,
1532644,2026,2026-05-10,"Korogi Sports Park, Nisshin",1,2.3,2.3,Fiji,Japan,J Baleicikoibia,SM Tupou,Abdul Samad,0,0,,,,,,,,,,,,,
