match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
1510280,2025/26,2025-11-14,"Terdthai Cricket Ground, Bangkok",1,0.1,0.1,Thailand,Namibia,N Boochatham,C Sutthiruang,W Mwatile,0,0,,,,,,,,,,,,,
1510280,2025/26,2025-11-14,"Terdthai Cricket Ground, Bangkok",1,0.2,0.2,Thailand,Namibia,N Boochatham,C Sutthiruang,W Mwatile,0,0,,,,,,,,,,,,,
1510280,2025/26,2025-11-14,"Terdthai Cricket Ground, Bangkok",1,0.3,0.3,Thailand,Namibia,N Boochatham,C Sutthiruang,W Mwatile,1,0,,,,,,,,,,,,,
1510280,2025/26,2025-11-14,"Terdthai Cricket Ground, Bangkok",1,0.4,0.4,Thailand,Namibia,C Sutthiruang,N Boochatham,W Mwatile,0,0,,,,,,,,,,,,,
1510280,2025/26,2025-11-14,"Terdthai Cricket Ground, Bangkok",1,0.5,0.5,Thailand,Namibia,C Sutthiruang,N Boochatham,W Mwatile,0,0,,,,,,,,,,,,,
1510280,2025/26,2025-11-14,"Terdthai Cricket Ground, Bangkok",1,0.6,0.6,Thailand,Namibia,C Sutthiruang,N Boochatham,W Mwatile,1,0,,,,,,,,,,,,,
1510280,2025/26,2025-11-14,"Terdthai Cricket Ground, Bangkok",1,1.1,1.1,Thailand,Namibia,C Sutthiruang,N Boochatham,EU Kejarukua,1,0,,,,,,,,,,,,,
1510280,2025/26,2025-11-14,"Terdthai Cricket Ground, Bangkok",1,1.2,1.2,Thailand,Namibia,N Boochatham,C Sutthiruang,EU Kejarukua,0,0,,,,,,,,,,,,,
1510280,2025/26,2025-11-14,"Terdthai Cricket Ground, Bangkok",1,1.3,1.3,Thailand,Namibia,N Boochatham,C Sutthiruang,EU Kejarukua,0,0,,,,,,,,,,,,,
1510280,2025/26,2025-11-14,"Terdthai Cricket Ground, Bangkok",1,1.4,1.4,Thailand,Namibia,N Boochatham,C Sutthiruang,EU Kejarukua,0,0,,,,,,,,,,,,,
