match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
1498204,2025,2025-08-14,Singapore National Cricket Ground,1,0.1,0.1,Singapore,Cambodia,Shafina Mahesh,DA Galia,LY Loch Srey,1,0,,,,,,,,,,,,,
1498204,2025,2025-08-14,Singapore National Cricket Ground,1,0.2,0.2,Singapore,Cambodia,DA Galia,Shafina Mahesh,LY Loch Srey,1,0,,,,,,,,,,,,,
1498204,2025,2025-08-14,Singapore National Cricket Ground,1,0.3,0.3,Singapore,Cambodia,Shafina Mahesh,DA Galia,LY Loch Srey,0,0,,,,,,,,,,,,,
1498204,2025,2025-08-14,Singapore National Cricket Ground,1,0.4,0.4,Singapore,Cambodia,Shafina Mahesh,DA Galia,LY Loch Srey,2,0,,,,,,,,,,,,,
1498204,2025,2025-08-14,Singapore National Cricket Ground,1,0.5,0.5,Singapore,Cambodia,Shafina Mahesh,DA Galia,LY Loch Srey,0,0,,,,,,,,,,,,,
1498204,2025,2025-08-14,Singapore National Cricket Ground,1,0.6,0.6,Singapore,Cambodia,Shafina Mahesh,DA Galia,LY Loch Srey,0,1,1,,,,,,,,,,,,
1498204,2025,2025-08-14,Singapore National Cricket Ground,1,0.7,0.6,Singapore,Cambodia,Shafina Mahesh,DA Galia,LY Loch Srey,0,0,,,,,,,,,,,,,
1498204,2025,2025-08-14,Singapore National Cricket Ground,1,1.1,1.1,Singapore,Cambodia,DA Galia,Shafina Mahesh,Sok Srey Maov,0,0,,,,,,,,,,,,,
1498204,2025,2025-08-14,Singapore National Cricket Ground,1,1.2,1.2,Singapore,Cambodia,DA Galia,Shafina Mahesh,Sok Srey Maov,0,0,,,,,,,,,,,,,
1498204,2025,2025-08-14,Singapore National Cricket Ground,1,1.3,1.3,Singapore,Cambodia,DA Galia,Shafina Mahesh,Sok Srey Maov,1,0,,,,,,,,,,,,,
1498204,2025,2025-08-14,Singapore National Cricket Ground,1,1.4,1.4,Singapore,Cambodia,Shafina Mahesh,DA Galia,Sok Srey Maov,2,0,,,,,,,,,,,,,
1498204,2025,2025-08-14,Singapore National Cricket Ground,1,1.5,1.5,Singapore,Cambodia,Shafina Mahesh,DA Galia,Sok Srey Maov,1,0,,,,,,,,,,,,,
1498204,2025,2025-08-14,Singapore National Cricket Ground,1,1.6,1.6,Singapore,Cambodia,DA Galia,Shafina Mahesh,Sok Srey Maov,0,0,,,,,,,,,,,,,
1498204,2025,2025-08-14,Singapore National Cricket Ground,1,2.1,2.1,Singapore,Cambodia,Shafina Mahesh,DA Galia,LY Loch Srey,0,0,,,,,,,bowled,Shafina Mahesh,,,,,
