match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
1115798,2017/18,2017-12-29,Saxton Oval,1,0.1,0.1,New Zealand,West Indies,MJ Guptill,C Munro,S Badree,1,0,,,,,,,,,,,,,
1115798,2017/18,2017-12-29,Saxton Oval,1,0.2,0.2,New Zealand,West Indies,C Munro,MJ Guptill,S Badree,0,0,,,,,,,,,,,,,
1115798,2017/18,2017-12-29,Saxton Oval,1,0.3,0.3,New Zealand,West Indies,C Munro,MJ Guptill,S Badree,0,0,,,,,,,,,,,,,
1115798,2017/18,2017-12-29,Saxton Oval,1,0.4,0.4,New Zealand,West Indies,C Munro,MJ Guptill,S Badree,0,0,,,,,,,,,,,,,
1115798,2017/18,2017-12-29,Saxton Oval,1,0.5,0.5,New Zealand,West Indies,C Munro,MJ Guptill,S Badree,0,0,,,,,,,,,,,,,
1115798,2017/18,2017-12-29,Saxton Oval,1,0.6,0.6,New Zealand,West Indies,C Munro,MJ Guptill,S Badree,0,0,,,,,,,,,,,,,
1115798,2017/18,2017-12-29,Saxton Oval,1,1.1,1.1,New Zealand,West Indies,MJ Guptill,C Munro,JE Taylor,4,0,,,,,,,,,,,,,
1115798,2017/18,2017-12-29,Saxton Oval,1,1.2,1.2,New Zealand,West Indies,MJ Guptill,C Munro,JE Taylor,0,0,,,,,,,,,,,,,
1115798,2017/18,2017-12-29,Saxton Oval,1,1.3,1.3,New Zealand,West Indies,MJ Guptill,C Munro,JE Taylor,0,0,,,,,,,lbw,MJ Guptill,,,,,
1115798,2017/18,2017-12-29,Saxton Oval,1,1.4,1.4,New Zealand,West Indies,GD Phillips,C Munro,JE Taylor,1,0,,,,,,,,,,,,,
1115798,2017/18,2017-12-29,Saxton Oval,1,1.5,1.5,New Zealand,West Indies,C Munro,GD Phillips,JE Taylor,1,0,,,,,,,,,,,,,
1115798,2017/18,2017-12-29,Saxton Oval,1,1.6,1.6,New Zealand,West Indies,GD Phillips,C Munro,JE Taylor,1,0,,,,,,,,,,,,,
1115798,2017/18,2017-12-29,Saxton Oval,1,2.1,2.1,New Zealand,West Indies,GD Phillips,C Munro,S Badree,1,0,,,,,,,,,,,,,
1115798,2017/18,2017-12-29,Saxton Oval,1,2.2,2.2,New Zealand,West Indies,C Munro,GD Phillips,S Badree,0,0,,,,,,,,,,,,,
1115798,2017/18,2017-12-29,Saxton Oval,1,2.3,2.3,New Zealand,West Indies,C Munro,GD Phillips,S Badree,0,0,,,,,,,,,,,,,
1115798,2017/18,2017-12-29,Saxton Oval,1,2.4,2.4,New Zealand,West Indies,C Munro,GD Phillips,S Badree,4,0,,,,,,,,,,,,,
1115798,2017/18,2017-12-29,Saxton Oval,1,2.5,2.5,New Zealand,West Indies,C Munro,GD Phillips,S Badree,0,0,,,,,,,,,,,,,
1115798,2017/18,2017-12-29,Saxton Oval,1,2.6,2.6,New Zealand,West Indies,C Munro,GD Phillips,S Badree,1,0,,,,,,,,,,,,,
1115798,2017/18,2017-12-29,Saxton Oval,1,3.1,3.1,New Zealand,West Indies,C Munro,GD Phillips,JE Taylor,1,0,,,,,,,,,,,,,
1115798,2017/18,2017-12-29,Saxton Oval,1,3.2,3.2,New Zealand,West Indies,GD Phillips,C Munro,JE Taylor,1,0,,,,,,,,,,,,,
