match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
1494108,2025,2025-07-19,Entebbe Cricket Oval,1,0.1,0.1,Uganda,United Arab Emirates,SG Mangela,R Lutaaya,D Parashar,2,0,,,,,,,,,,,,,
1494108,2025,2025-07-19,Entebbe Cricket Oval,1,0.2,0.2,Uganda,United Arab Emirates,SG Mangela,R Lutaaya,D Parashar,2,0,,,,,,,,,,,,,
1494108,2025,2025-07-19,Entebbe Cricket Oval,1,0.3,0.3,Uganda,United Arab Emirates,SG Mangela,R Lutaaya,D Parashar,1,0,,,,,,,,,,,,,
1494108,2025,2025-07-19,Entebbe Cricket Oval,1,0.4,0.4,Uganda,United Arab Emirates,R Lutaaya,SG Mangela,D Parashar,0,0,,,,,,,caught,R Lutaaya,,,R Chopra,,
1494108,2025,2025-07-19,Entebbe Cricket Oval,1,0.5,0.5,Uganda,United Arab Emirates,Raghav Dhawan,SG Mangela,D Parashar,0,1,1,,,,,,,,,,,,
1494108,2025,2025-07-19,Entebbe Cricket Oval,1,0.6,0.5,Uganda,United Arab Emirates,Raghav Dhawan,SG Mangela,D Parashar,1,0,,,,,,,,,,,,,
1494108,2025,2025-07-19,Entebbe Cricket Oval,1,0.7,0.6,Uganda,United Arab Emirates,SG Mangela,Raghav Dhawan,D Parashar,1,0,,,,,,,,,,,,,
1494108,2025,2025-07-19,Entebbe Cricket Oval,1,1.1,1.1,Uganda,United Arab Emirates,SG Mangela,Raghav Dhawan,Haider Ali,0,0,,,,,,,,,,,,,
1494108,2025,2025-07-19,Entebbe Cricket Oval,1,1.2,1.2,Uganda,United Arab Emirates,SG Mangela,Raghav Dhawan,Haider Ali,2,0,,,,,,,,,,,,,
1494108,2025,2025-07-19,Entebbe Cricket Oval,1,1.3,1.3,Uganda,United Arab Emirates,SG Mangela,Raghav Dhawan,Haider Ali,1,0,,,,,,,,,,,,,
1494108,2025,2025-07-19,Entebbe Cricket Oval,1,1.4,1.4,Uganda,United Arab Emirates,Raghav Dhawan,SG Mangela,Haider Ali,0,0,,,,,,,,,,,,,
1494108,2025,2025-07-19,Entebbe Cricket Oval,1,1.5,1.5,Uganda,United Arab Emirates,Raghav Dhawan,SG Mangela,Haider Ali,1,0,,,,,,,,,,,,,
1494108,2025,2025-07-19,Entebbe Cricket Oval,1,1.6,1.6,Uganda,United Arab Emirates,SG Mangela,Raghav Dhawan,Haider Ali,4,0,,,,,,,,,,,,,
1494108,2025,2025-07-19,Entebbe Cricket Oval,1,2.1,2.1,Uganda,United Arab Emirates,Raghav Dhawan,SG Mangela,D Parashar,6,0,,,,,,,,,,,,,
1494108,2025,2025-07-19,Entebbe Cricket Oval,1,2.2,2.2,Uganda,United Arab Emirates,Raghav Dhawan,SG Mangela,D Parashar,1,0,,,,,,,,,,,,,
1494108,2025,2025-07-19,Entebbe Cricket Oval,1,2.3,2.3,Uganda,United Arab Emirates,SG Mangela,Raghav Dhawan,D Parashar,0,0,,,,,,,,,,,,,
1494108,2025,2025-07-19,Entebbe Cricket Oval,1,2.4,2.4,Uganda,United Arab Emirates,SG Mangela,Raghav Dhawan,D Parashar,1,0,,,,,,,,,,,,,
1494108,2025,2025-07-19,Entebbe Cricket Oval,1,2.5,2.5,Uganda,United Arab Emirates,Raghav Dhawan,SG Mangela,D Parashar,0,0,,,,,,,,,,,,,
1494108,2025,2025-07-19,Entebbe Cricket Oval,1,2.6,2.6,Uganda,United Arab Emirates,Raghav Dhawan,SG Mangela,D Parashar,1,0,,,,,,,,,,,,,
1494108,2025,2025-07-19,Entebbe Cricket Oval,1,3.1,3.1,Uganda,United Arab Emirates,Raghav Dhawan,SG Mangela,Haider Ali,1,0,,,,,,,,,,,,,
1494108,2025,2025-07-19,Entebbe Cricket Oval,1,3.2,3.2,Uganda,United Arab Emirates,SG Mangela,Raghav Dhawan,Haider Ali,0,0,,,,,,,,,,,,,
1494108,2025,2025-07-19,Entebbe Cricket Oval,1,3.3,3.3,Uganda,United Arab Emirates,SG Mangela,Raghav Dhawan,Haider Ali,0,0,,,,,,,,,,,,,
1494108,2025,2025-07-19,Entebbe Cricket Oval,1,3.4,3.4,Uganda,United Arab Emirates,SG Mangela,Raghav Dhawan,Haider Ali,1,0,,,,,,,,,,,,,
1494108,2025,2025-07-19,Entebbe Cricket Oval,1,3.5,3.5,Uganda,United Arab Emirates,Raghav Dhawan,SG Mangela,Haider Ali,0,0,,,,,,,,,,,,,
1494108,2025,2025-07-19,Entebbe Cricket Oval,1,3.6,3.6,Uganda,United Arab Emirates,Raghav Dhawan,SG Mangela,Haider Ali,0,0,,,,,,,,,,,,,
1494108,2025,2025-07-19,Entebbe Cricket Oval,1,4.1,4.1,Uganda,United Arab Emirates,SG Mangela,Raghav Dhawan,Muhammad Rohid,0,0,,,,,,,,,,,,,
1494108,2025,2025-07-19,Entebbe Cricket Oval,1,4.2,4.2,Uganda,United Arab Emirates,SG Mangela,Raghav Dhawan,Muhammad Rohid,4,0,,,,,,,,,,,,,
1494108,2025,2025-07-19,Entebbe Cricket Oval,1,4.3,4.3,Uganda,United Arab Emirates,SG Mangela,Raghav Dhawan,Muhammad Rohid,0,0,,,,,,,,,,,,,
