match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
1506450,2025/26,2025-10-13,"Amini Park, Port Moresby",1,0.1,0.1,Papua New Guinea,United Arab Emirates,N Vare,L Rajadurai,S Dharnidharka,4,0,,,,,,,,,,,,,
1506450,2025/26,2025-10-13,"Amini Park, Port Moresby",1,0.2,0.2,Papua New Guinea,United Arab Emirates,N Vare,L Rajadurai,S Dharnidharka,0,0,,,,,,,,,,,,,
1506450,2025/26,2025-10-13,"Amini Park, Port Moresby",1,0.3,0.3,Papua New Guinea,United Arab Emirates,N Vare,L Rajadurai,S Dharnidharka,0,1,1,,,,,,,,,,,,
1506450,2025/26,2025-10-13,"Amini Park, Port Moresby",1,0.4,0.3,Papua New Guinea,United Arab Emirates,N Vare,L Rajadurai,S Dharnidharka,0,0,,,,,,,,,,,,,
1506450,2025/26,2025-10-13,"Amini Park, Port Moresby",1,0.5,0.4,Papua New Guinea,United Arab Emirates,N Vare,L Rajadurai,S Dharnidharka,0,0,,,,,,,,,,,,,
1506450,2025/26,2025-10-13,"Amini Park, Port Moresby",1,0.6,0.5,Papua New Guinea,United Arab Emirates,N Vare,L Rajadurai,S Dharnidharka,0,0,,,,,,,,,,,,,
1506450,2025/26,2025-10-13,"Amini Park, Port Moresby",1,0.7,0.6,Papua New Guinea,United Arab Emirates,N Vare,L Rajadurai,S Dharnidharka,2,0,,,,,,,,,,,,,
1506450,2025/26,2025-10-13,"Amini Park, Port Moresby",1,1.1,1.1,Papua New Guinea,United Arab Emirates,L Rajadurai,N Vare,ATS Silva,0,0,,,,,,,,,,,,,
1506450,2025/26,2025-10-13,"Amini Park, Port Moresby",1,1.2,1.2,Papua New Guinea,United Arab Emirates,L Rajadurai,N Vare,ATS Silva,0,0,,,,,,,,,,,,,
1506450,2025/26,2025-10-13,"Amini Park, Port Moresby",1,1.3,1.3,Papua New Guinea,United Arab Emirates,L Rajadurai,N Vare,ATS Silva,0,0,,,,,,,,,,,,,
1506450,2025/26,2025-10-13,"Amini Park, Port Moresby",1,1.4,1.4,Papua New Guinea,United Arab Emirates,L Rajadurai,N Vare,ATS Silva,0,0,,,,,,,,,,,,,
1506450,2025/26,2025-10-13,"Amini Park, Port Moresby",1,1.5,1.5,Papua New Guinea,United Arab Emirates,L Rajadurai,N Vare,ATS Silva,0,1,1,,,,,,,,,,,,
1506450,2025/26,2025-10-13,"Amini Park, Port Moresby",1,1.6,1.5,Papua New Guinea,United Arab Emirates,L Rajadurai,N Vare,ATS Silva,0,0,,,,,,,,,,,,,
1506450,2025/26,2025-10-13,"Amini Park, Port Moresby",1,1.7,1.6,Papua New Guinea,United Arab Emirates,L Rajadurai,N Vare,ATS Silva,0,0,,,,,,,,,,,,,
1506450,2025/26,2025-10-13,"Amini Park, Port Moresby",1,2.1,2.1,Papua New Guinea,United Arab Emirates,N Vare,L Rajadurai,S Dharnidharka,0,0,,,,,,,caught,N Vare,,,Vaishnave Mahesh,,
1506450,2025/26,2025-10-13,"Amini Park, Port Moresby",1,2.2,2.2,Papua New Guinea,United Arab Emirates,B Tau,L Rajadurai,S Dharnidharka,0,0,,,,,,,,,,,,,
1506450,2025/26,2025-10-13,"Amini Park, Port Moresby",1,2.3,2.3,Papua New Guinea,United Arab Emirates,B Tau,L Rajadurai,S Dharnidharka,0,0,,,,,,,,,,,,,
1506450,2025/26,2025-10-13,"Amini Park, Port Moresby",1,2.4,2.4,Papua New Guinea,United Arab Emirates,B Tau,L Rajadurai,S Dharnidharka,0,0,,,,,,,,,,,,,
1506450,2025/26,2025-10-13,"Amini Park, Port Moresby",1,2.5,2.5,Papua New Guinea,United Arab Emirates,B Tau,L Rajadurai,S Dharnidharka,0,0,,,,,,,,,,,,,
1506450,2025/26,2025-10-13,"Amini Park, Port Moresby",1,2.6,2.6,Papua New Guinea,United Arab Emirates,B Tau,L Rajadurai,S Dharnidharka,0,0,,,,,,,,,,,,,
