match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,0.1,0.1,Sri Lanka,West Indies,ST Jayasuriya,RS Kaluwitharana,DBL Powell,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,0.2,0.2,Sri Lanka,West Indies,ST Jayasuriya,RS Kaluwitharana,DBL Powell,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,0.3,0.3,Sri Lanka,West Indies,ST Jayasuriya,RS Kaluwitharana,DBL Powell,6,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,0.4,0.4,Sri Lanka,West Indies,ST Jayasuriya,RS Kaluwitharana,DBL Powell,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,0.5,0.5,Sri Lanka,West Indies,ST Jayasuriya,RS Kaluwitharana,DBL Powell,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,0.6,0.6,Sri Lanka,West Indies,ST Jayasuriya,RS Kaluwitharana,DBL Powell,2,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,1.1,1.1,Sri Lanka,West Indies,RS Kaluwitharana,ST Jayasuriya,CD Collymore,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,1.2,1.2,Sri Lanka,West Indies,RS Kaluwitharana,ST Jayasuriya,CD Collymore,1,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,1.3,1.3,Sri Lanka,West Indies,ST Jayasuriya,RS Kaluwitharana,CD Collymore,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,1.4,1.4,Sri Lanka,West Indies,ST Jayasuriya,RS Kaluwitharana,CD Collymore,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,1.5,1.5,Sri Lanka,West Indies,ST Jayasuriya,RS Kaluwitharana,CD Collymore,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,1.6,1.6,Sri Lanka,West Indies,ST Jayasuriya,RS Kaluwitharana,CD Collymore,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,2.1,2.1,Sri Lanka,West Indies,RS Kaluwitharana,ST Jayasuriya,DBL Powell,1,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,2.2,2.2,Sri Lanka,West Indies,ST Jayasuriya,RS Kaluwitharana,DBL Powell,0,0,,,,,,,run out,ST Jayasuriya,,,MN Samuels,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,2.3,2.3,Sri Lanka,West Indies,RS Kaluwitharana,MS Atapattu,DBL Powell,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,2.4,2.4,Sri Lanka,West Indies,RS Kaluwitharana,MS Atapattu,DBL Powell,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,2.5,2.5,Sri Lanka,West Indies,RS Kaluwitharana,MS Atapattu,DBL Powell,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,2.6,2.6,Sri Lanka,West Indies,RS Kaluwitharana,MS Atapattu,DBL Powell,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,3.1,3.1,Sri Lanka,West Indies,MS Atapattu,RS Kaluwitharana,CD Collymore,1,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,3.2,3.2,Sri Lanka,West Indies,RS Kaluwitharana,MS Atapattu,CD Collymore,2,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,3.3,3.3,Sri Lanka,West Indies,RS Kaluwitharana,MS Atapattu,CD Collymore,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,3.4,3.4,Sri Lanka,West Indies,RS Kaluwitharana,MS Atapattu,CD Collymore,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,3.5,3.5,Sri Lanka,West Indies,RS Kaluwitharana,MS Atapattu,CD Collymore,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,3.6,3.6,Sri Lanka,West Indies,RS Kaluwitharana,MS Atapattu,CD Collymore,0,1,1,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,3.7,3.6,Sri Lanka,West Indies,RS Kaluwitharana,MS Atapattu,CD Collymore,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,4.1,4.1,Sri Lanka,West Indies,MS Atapattu,RS Kaluwitharana,DBL Powell,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,4.2,4.2,Sri Lanka,West Indies,MS Atapattu,RS Kaluwitharana,DBL Powell,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,4.3,4.3,Sri Lanka,West Indies,MS Atapattu,RS Kaluwitharana,DBL Powell,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,4.4,4.4,Sri Lanka,West Indies,MS Atapattu,RS Kaluwitharana,DBL Powell,1,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,4.5,4.5,Sri Lanka,West Indies,RS Kaluwitharana,MS Atapattu,DBL Powell,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,4.6,4.6,Sri Lanka,West Indies,RS Kaluwitharana,MS Atapattu,DBL Powell,4,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,5.1,5.1,Sri Lanka,West Indies,MS Atapattu,RS Kaluwitharana,CD Collymore,1,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,5.2,5.2,Sri Lanka,West Indies,RS Kaluwitharana,MS Atapattu,CD Collymore,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,5.3,5.3,Sri Lanka,West Indies,RS Kaluwitharana,MS Atapattu,CD Collymore,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,5.4,5.4,Sri Lanka,West Indies,RS Kaluwitharana,MS Atapattu,CD Collymore,2,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,5.5,5.5,Sri Lanka,West Indies,RS Kaluwitharana,MS Atapattu,CD Collymore,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,5.6,5.6,Sri Lanka,West Indies,RS Kaluwitharana,MS Atapattu,CD Collymore,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,6.1,6.1,Sri Lanka,West Indies,MS Atapattu,RS Kaluwitharana,DBL Powell,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,6.2,6.2,Sri Lanka,West Indies,MS Atapattu,RS Kaluwitharana,DBL Powell,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,6.3,6.3,Sri Lanka,West Indies,MS Atapattu,RS Kaluwitharana,DBL Powell,1,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,6.4,6.4,Sri Lanka,West Indies,RS Kaluwitharana,MS Atapattu,DBL Powell,4,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,6.5,6.5,Sri Lanka,West Indies,RS Kaluwitharana,MS Atapattu,DBL Powell,0,1,,,,1,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,6.6,6.6,Sri Lanka,West Indies,MS Atapattu,RS Kaluwitharana,DBL Powell,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,7.1,7.1,Sri Lanka,West Indies,RS Kaluwitharana,MS Atapattu,CD Collymore,0,0,,,,,,,caught,RS Kaluwitharana,,,BC Lara,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,7.2,7.2,Sri Lanka,West Indies,MS Atapattu,KC Sangakkara,CD Collymore,1,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,7.3,7.3,Sri Lanka,West Indies,KC Sangakkara,MS Atapattu,CD Collymore,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,7.4,7.4,Sri Lanka,West Indies,KC Sangakkara,MS Atapattu,CD Collymore,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,7.5,7.5,Sri Lanka,West Indies,KC Sangakkara,MS Atapattu,CD Collymore,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,7.6,7.6,Sri Lanka,West Indies,KC Sangakkara,MS Atapattu,CD Collymore,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,8.1,8.1,Sri Lanka,West Indies,MS Atapattu,KC Sangakkara,DBL Powell,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,8.2,8.2,Sri Lanka,West Indies,MS Atapattu,KC Sangakkara,DBL Powell,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,8.3,8.3,Sri Lanka,West Indies,MS Atapattu,KC Sangakkara,DBL Powell,2,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,8.4,8.4,Sri Lanka,West Indies,MS Atapattu,KC Sangakkara,DBL Powell,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,8.5,8.5,Sri Lanka,West Indies,MS Atapattu,KC Sangakkara,DBL Powell,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,8.6,8.6,Sri Lanka,West Indies,MS Atapattu,KC Sangakkara,DBL Powell,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,9.1,9.1,Sri Lanka,West Indies,KC Sangakkara,MS Atapattu,RO Hurley,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,9.2,9.2,Sri Lanka,West Indies,KC Sangakkara,MS Atapattu,RO Hurley,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,9.3,9.3,Sri Lanka,West Indies,KC Sangakkara,MS Atapattu,RO Hurley,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,9.4,9.4,Sri Lanka,West Indies,KC Sangakkara,MS Atapattu,RO Hurley,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,9.5,9.5,Sri Lanka,West Indies,KC Sangakkara,MS Atapattu,RO Hurley,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,9.6,9.6,Sri Lanka,West Indies,KC Sangakkara,MS Atapattu,RO Hurley,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,10.1,10.1,Sri Lanka,West Indies,MS Atapattu,KC Sangakkara,JE Taylor,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,10.2,10.2,Sri Lanka,West Indies,MS Atapattu,KC Sangakkara,JE Taylor,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,10.3,10.3,Sri Lanka,West Indies,MS Atapattu,KC Sangakkara,JE Taylor,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,10.4,10.4,Sri Lanka,West Indies,MS Atapattu,KC Sangakkara,JE Taylor,1,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,10.5,10.5,Sri Lanka,West Indies,KC Sangakkara,MS Atapattu,JE Taylor,0,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,10.6,10.6,Sri Lanka,West Indies,KC Sangakkara,MS Atapattu,JE Taylor,1,0,,,,,,,,,,,,,
64829,2003,2003-06-11,"Arnos Vale Ground, Kingstown, St Vincent",1,11.1,11.1,Sri Lanka,West Indies,KC Sangakkara,MS Atapattu,RO Hurley,0,0,,,,,,,,,,,,,
