version,2.3.0
info,balls_per_over,6
info,team,West Indies
info,team,Australia
info,team_type,international
info,gender,female
info,season,2025/26
info,date,2026/04/02
info,event,Australia Women tour of West Indies
info,match_id,1526569
info,match_type,ODI
info,match_type_number,1540
info,overs,50
info,match_number,3
info,venue,"Warner Park, Basseterre, St Kitts"
info,city,Basseterre
info,toss_winner,West Indies
info,toss_decision,bat
info,player_of_match,A King
info,umpire,Lauren Agenbag
info,umpire,M Abbott
info,reserve_umpire,JM Williams
info,tv_umpire,C La Borde
info,match_referee,Reon King
info,target_overs,2,50
info,target_runs,2,137
info,winner,Australia
info,winner_wickets,9
info,player,West Indies,HK Matthews
info,player,West Indies,DJS Dottin
info,player,West Indies,SS Sawh
info,player,West Indies,SR Taylor
info,player,West Indies,CA Henry
info,player,West Indies,J Glasgow
info,player,West Indies,RMAU Grimmond
info,player,West Indies,JKC Claxton
info,player,West Indies,ASS Fletcher
info,player,West Indies,K Ramharack
info,player,West Indies,A Munisar
info,player,Australia,G Voll
info,player,Australia,P Litchfield
info,player,Australia,EA Perry
info,player,Australia,BL Mooney
info,player,Australia,A Gardner
info,player,Australia,NJ Carey
info,player,Australia,TM McGrath
info,player,Australia,G Wareham
info,player,Australia,A King
info,player,Australia,LK Hamilton
info,player,Australia,D Brown
info,registry,people,A Gardner,bc969efb
info,registry,people,A King,83558266
info,registry,people,A Munisar,a811cb83
info,registry,people,ASS Fletcher,42d9dd09
info,registry,people,BL Mooney,52d1dbc8
info,registry,people,C La Borde,32157f67
info,registry,people,CA Henry,75820733
info,registry,people,D Brown,2e81be88
info,registry,people,DJS Dottin,53bee17f
info,registry,people,EA Perry,be150fc8
info,registry,people,G Voll,5c30d455
info,registry,people,G Wareham,f0b4e47d
info,registry,people,HK Matthews,d32cf49a
info,registry,people,J Glasgow,a2632c7c
info,registry,people,JKC Claxton,e22f8ec1
info,registry,people,JM Williams,b61d9d70
info,registry,people,K Ramharack,321c980e
info,registry,people,LK Hamilton,c347ffe6
info,registry,people,Lauren Agenbag,40849abd
info,registry,people,M Abbott,3e5f0c04
info,registry,people,NJ Carey,dff806f4
info,registry,people,P Litchfield,4e6ef14f
info,registry,people,RMAU Grimmond,5215d4c3
info,registry,people,Reon King,20fbf68c
info,registry,people,SR Taylor,92cf79a8
info,registry,people,SS Sawh,400388a8
info,registry,people,TM McGrath,ca5acfa4
