match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
1336129,2023,2023-09-23,"Trent Bridge, Nottingham",1,0.1,0.1,England,Ireland,PD Salt,WG Jacks,MR Adair,0,0,,,,,,,,,,,,,
1336129,2023,2023-09-23,"Trent Bridge, Nottingham",1,0.2,0.2,England,Ireland,PD Salt,WG Jacks,MR Adair,4,0,,,,,,,,,,,,,
1336129,2023,2023-09-23,"Trent Bridge, Nottingham",1,0.3,0.3,England,Ireland,PD Salt,WG Jacks,MR Adair,4,0,,,,,,,,,,,,,
1336129,2023,2023-09-23,"Trent Bridge, Nottingham",1,0.4,0.4,England,Ireland,PD Salt,WG Jacks,MR Adair,0,0,,,,,,,,,,,,,
1336129,2023,2023-09-23,"Trent Bridge, Nottingham",1,0.5,0.5,England,Ireland,PD Salt,WG Jacks,MR Adair,0,0,,,,,,,,,,,,,
1336129,2023,2023-09-23,"Trent Bridge, Nottingham",1,0.6,0.6,England,Ireland,PD Salt,WG Jacks,MR Adair,0,0,,,,,,,,,,,,,
1336129,2023,2023-09-23,"Trent Bridge, Nottingham",1,1.1,1.1,England,Ireland,WG Jacks,PD Salt,J Little,0,0,,,,,,,,,,,,,
1336129,2023,2023-09-23,"Trent Bridge, Nottingham",1,1.2,1.2,England,Ireland,WG Jacks,PD Salt,J Little,4,0,,,,,,,,,,,,,
1336129,2023,2023-09-23,"Trent Bridge, Nottingham",1,1.3,1.3,England,Ireland,WG Jacks,PD Salt,J Little,4,0,,,,,,,,,,,,,
1336129,2023,2023-09-23,"Trent Bridge, Nottingham",1,1.4,1.4,England,Ireland,WG Jacks,PD Salt,J Little,4,0,,,,,,,,,,,,,
1336129,2023,2023-09-23,"Trent Bridge, Nottingham",1,1.5,1.5,England,Ireland,WG Jacks,PD Salt,J Little,0,0,,,,,,,,,,,,,
1336129,2023,2023-09-23,"Trent Bridge, Nottingham",1,1.6,1.6,England,Ireland,WG Jacks,PD Salt,J Little,1,0,,,,,,,,,,,,,
