ball,1,4.2,Lucknow Super Giants,RR Pant,MR Marsh,JR Hazlewood,0,0,,,,,,"","",4.2,,,,
ball,1,4.3,Lucknow Super Giants,RR Pant,MR Marsh,JR Hazlewood,0,0,,,,,,"","",4.3,,,,
ball,1,4.4,Lucknow Super Giants,RR Pant,MR Marsh,JR Hazlewood,0,0,,,,,,"","",4.4,,,,
ball,1,4.5,Lucknow Super Giants,N Pooran,MR Marsh,JR Hazlewood,0,0,,,,,,"","",4.5,,,,
ball,1,4.6,Lucknow Super Giants,N Pooran,MR Marsh,JR Hazlewood,0,0,,,,,,"","",4.6,,,,
ball,1,5.1,Lucknow Super Giants,MR Marsh,N Pooran,Rasikh Salam,0,0,,,,,,"","",5.1,,,,
ball,1,5.2,Lucknow Super Giants,MR Marsh,N Pooran,Rasikh Salam,1,0,,,,,,"","",5.2,,,,
ball,1,5.3,Lucknow Super Giants,N Pooran,MR Marsh,Rasikh Salam,0,0,,,,,,"","",5.3,,,,
ball,1,5.4,Lucknow Super Giants,N Pooran,MR Marsh,Rasikh Salam,0,0,,,,,,"","",5.4,,,,
ball,1,5.5,Lucknow Super Giants,N Pooran,MR Marsh,Rasikh Salam,0,0,,,,,,"","",5.5,,,,
ball,1,5.6,Lucknow Super Giants,N Pooran,MR Marsh,Rasikh Salam,1,0,,,,,,"","",5.6,,,,
ball,1,6.1,Lucknow Super Giants,N Pooran,MR Marsh,JR Hazlewood,0,0,,,,,,bowled,N Pooran,6.1,,,,
ball,1,6.2,Lucknow Super Giants,A Badoni,MR Marsh,JR Hazlewood,4,0,,,,,,"","",6.2,,,,
ball,1,6.3,Lucknow Super Giants,A Badoni,MR Marsh,JR Hazlewood,0,1,,,,1,,"","",6.3,,,,
ball,1,6.4,Lucknow Super Giants,MR Marsh,A Badoni,JR Hazlewood,0,0,,,,,,"","",6.4,,,,
ball,1,6.5,Lucknow Super Giants,MR Marsh,A Badoni,JR Hazlewood,0,0,,,,,,"","",6.5,,,,
ball,1,6.6,Lucknow Super Giants,MR Marsh,A Badoni,JR Hazlewood,0,0,,,,,,"","",6.6,,,,
ball,1,7.1,Lucknow Super Giants,A Badoni,MR Marsh,KH Pandya,1,0,,,,,,"","",7.1,,,,
ball,1,7.2,Lucknow Super Giants,MR Marsh,A Badoni,KH Pandya,1,0,,,,,,"","",7.2,,,,
ball,1,7.3,Lucknow Super Giants,A Badoni,MR Marsh,KH Pandya,1,0,,,,,,"","",7.3,,,,
ball,1,7.4,Lucknow Super Giants,MR Marsh,A Badoni,KH Pandya,0,1,1,,,,,"","",7.4,,,,
ball,1,7.5,Lucknow Super Giants,MR Marsh,A Badoni,KH Pandya,4,0,,,,,,"","",7.4,,,,
ball,1,7.6,Lucknow Super Giants,MR Marsh,A Badoni,KH Pandya,0,1,1,,,,,"","",7.5,,,,
ball,1,7.7,Lucknow Super Giants,MR Marsh,A Badoni,KH Pandya,0,0,,,,,,"","",7.5,,,,
ball,1,7.8,Lucknow Super Giants,MR Marsh,A Badoni,KH Pandya,6,0,,,,,,"","",7.6,,,,
ball,1,8.1,Lucknow Super Giants,A Badoni,MR Marsh,Suyash Sharma,1,0,,,,,,"","",8.1,,,,
ball,1,8.2,Lucknow Super Giants,MR Marsh,A Badoni,Suyash Sharma,4,0,,,,,,"","",8.2,,,,
ball,1,8.3,Lucknow Super Giants,MR Marsh,A Badoni,Suyash Sharma,0,0,,,,,,"","",8.3,,,,
ball,1,8.4,Lucknow Super Giants,MR Marsh,A Badoni,Suyash Sharma,1,0,,,,,,"","",8.4,,,,
ball,1,8.5,Lucknow Super Giants,A Badoni,MR Marsh,Suyash Sharma,1,0,,,,,,"","",8.5,,,,
ball,1,8.6,Lucknow Super Giants,MR Marsh,A Badoni,Suyash Sharma,1,0,,,,,,"","",8.6,,,,
ball,1,9.1,Lucknow Super Giants,MR Marsh,A Badoni,KH Pandya,1,0,,,,,,"","",9.1,,,,
ball,1,9.2,Lucknow Super Giants,A Badoni,MR Marsh,KH Pandya,0,0,,,,,,"","",9.2,,,,
ball,1,9.3,Lucknow Super Giants,A Badoni,MR Marsh,KH Pandya,6,0,,,,,,"","",9.3,,,,
ball,1,9.4,Lucknow Super Giants,A Badoni,MR Marsh,KH Pandya,1,0,,,,,,"","",9.4,,,,
ball,1,9.5,Lucknow Super Giants,MR Marsh,A Badoni,KH Pandya,0,0,,,,,,bowled,MR Marsh,9.5,,,,
ball,1,9.6,Lucknow Super Giants,Abdul Samad,A Badoni,KH Pandya,0,0,,,,,,"","",9.6,,,,
ball,1,10.1,Lucknow Super Giants,A Badoni,Abdul Samad,Suyash Sharma,4,0,,,,,,"","",10.1,,,,
ball,1,10.2,Lucknow Super Giants,A Badoni,Abdul Samad,Suyash Sharma,2,0,,,,,,"","",10.2,,,,
ball,1,10.3,Lucknow Super Giants,A Badoni,Abdul Samad,Suyash Sharma,0,0,,,,,,"","",10.3,,,,
ball,1,10.4,Lucknow Super Giants,A Badoni,Abdul Samad,Suyash Sharma,4,0,,,,,,"","",10.4,,,,
ball,1,10.5,Lucknow Super Giants,A Badoni,Abdul Samad,Suyash Sharma,0,0,,,,,,"","",10.5,,,,
ball,1,10.6,Lucknow Super Giants,A Badoni,Abdul Samad,Suyash Sharma,1,0,,,,,,"","",10.6,,,,
ball,1,11.1,Lucknow Super Giants,A Badoni,Abdul Samad,KH Pandya,1,0,,,,,,"","",11.1,,,,
ball,1,11.2,Lucknow Super Giants,Abdul Samad,A Badoni,KH Pandya,0,0,,,,,,caught,Abdul Samad,11.2,,RM Patidar,,
ball,1,11.3,Lucknow Super Giants,MD Choudhary,A Badoni,KH Pandya,4,0,,,,,,"","",11.3,,,,
ball,1,11.4,Lucknow Super Giants,MD Choudhary,A Badoni,KH Pandya,1,0,,,,,,"","",11.4,,,,
ball,1,11.5,Lucknow Super Giants,A Badoni,MD Choudhary,KH Pandya,2,0,,,,,,"","",11.5,,,,
ball,1,11.6,Lucknow Super Giants,A Badoni,MD Choudhary,KH Pandya,0,0,,,,,,"","",11.6,,,,
ball,1,12.1,Lucknow Super Giants,MD Choudhary,A Badoni,Suyash Sharma,0,0,,,,,,"","",12.1,,,,
ball,1,12.2,Lucknow Super Giants,MD Choudhary,A Badoni,Suyash Sharma,0,0,,,,,,"","",12.2,,,,
ball,1,12.3,Lucknow Super Giants,MD Choudhary,A Badoni,Suyash Sharma,0,0,,,,,,"","",12.3,,,,
ball,1,12.4,Lucknow Super Giants,MD Choudhary,A Badoni,Suyash Sharma,4,0,,,,,,"","",12.4,,,,
ball,1,12.5,Lucknow Super Giants,MD Choudhary,A Badoni,Suyash Sharma,0,0,,,,,,"","",12.5,,,,
ball,1,12.6,Lucknow Super Giants,MD Choudhary,A Badoni,Suyash Sharma,1,0,,,,,,"","",12.6,,,,
ball,1,13.1,Lucknow Super Giants,MD Choudhary,A Badoni,KH Pandya,0,0,,,,,,"","",13.1,,,,
ball,1,13.2,Lucknow Super Giants,MD Choudhary,A Badoni,KH Pandya,0,0,,,,,,"","",13.2,,,,
ball,1,13.3,Lucknow Super Giants,MD Choudhary,A Badoni,KH Pandya,0,0,,,,,,"","",13.3,,,,
ball,1,13.4,Lucknow Super Giants,MD Choudhary,A Badoni,KH Pandya,0,0,,,,,,"","",13.4,,,,
ball,1,13.5,Lucknow Super Giants,MD Choudhary,A Badoni,KH Pandya,6,0,,,,,,"","",13.5,,,,
ball,1,13.6,Lucknow Super Giants,MD Choudhary,A Badoni,KH Pandya,1,0,,,,,,"","",13.6,,,,
ball,1,14.1,Lucknow Super Giants,MD Choudhary,A Badoni,Suyash Sharma,1,0,,,,,,"","",14.1,,,,
ball,1,14.2,Lucknow Super Giants,A Badoni,MD Choudhary,Suyash Sharma,2,0,,,,,,"","",14.2,,,,
ball,1,14.3,Lucknow Super Giants,A Badoni,MD Choudhary,Suyash Sharma,1,0,,,,,,"","",14.3,,,,
ball,1,14.4,Lucknow Super Giants,MD Choudhary,A Badoni,Suyash Sharma,4,0,,,,,,"","",14.4,,,,
ball,1,14.5,Lucknow Super Giants,MD Choudhary,A Badoni,Suyash Sharma,1,0,,,,,,"","",14.5,,,,
ball,1,14.6,Lucknow Super Giants,A Badoni,MD Choudhary,Suyash Sharma,1,0,,,,,,"","",14.6,,,,
ball,1,15.1,Lucknow Super Giants,A Badoni,MD Choudhary,Rasikh Salam,4,0,,,,,,"","",15.1,,,,
ball,1,15.2,Lucknow Super Giants,A Badoni,MD Choudhary,Rasikh Salam,1,0,,,,,,"","",15.2,,,,
ball,1,15.3,Lucknow Super Giants,MD Choudhary,A Badoni,Rasikh Salam,0,0,,,,,,"","",15.3,,,,
ball,1,15.4,Lucknow Super Giants,MD Choudhary,A Badoni,Rasikh Salam,1,0,,,,,,"","",15.4,,,,
ball,1,15.5,Lucknow Super Giants,A Badoni,MD Choudhary,Rasikh Salam,0,0,,,,,,caught,A Badoni,15.5,,JM Sharma,,
ball,1,15.6,Lucknow Super Giants,RR Pant,MD Choudhary,Rasikh Salam,0,0,,,,,,"","",15.6,,,,
ball,1,16.1,Lucknow Super Giants,MD Choudhary,RR Pant,B Kumar,1,0,,,,,,"","",16.1,,,,
ball,1,16.2,Lucknow Super Giants,RR Pant,MD Choudhary,B Kumar,1,0,,,,,,"","",16.2,,,,
ball,1,16.3,Lucknow Super Giants,MD Choudhary,RR Pant,B Kumar,2,0,,,,,,"","",16.3,,,,
ball,1,16.4,Lucknow Super Giants,MD Choudhary,RR Pant,B Kumar,0,1,1,,,,,"","",16.4,,,,
ball,1,16.5,Lucknow Super Giants,MD Choudhary,RR Pant,B Kumar,1,0,,,,,,"","",16.4,,,,
ball,1,16.6,Lucknow Super Giants,RR Pant,MD Choudhary,B Kumar,0,0,,,,,,caught,RR Pant,16.5,,PD Salt,,
ball,1,16.7,Lucknow Super Giants,GF Linde,MD Choudhary,B Kumar,0,0,,,,,,"","",16.6,,,,
ball,1,17.1,Lucknow Super Giants,MD Choudhary,GF Linde,JR Hazlewood,0,1,1,,,,,"","",17.1,,,,
ball,1,17.2,Lucknow Super Giants,MD Choudhary,GF Linde,JR Hazlewood,2,0,,,,,,"","",17.1,,,,
ball,1,17.3,Lucknow Super Giants,MD Choudhary,GF Linde,JR Hazlewood,1,0,,,,,,"","",17.2,,,,
ball,1,17.4,Lucknow Super Giants,GF Linde,MD Choudhary,JR Hazlewood,0,0,,,,,,"","",17.3,,,,
ball,1,17.5,Lucknow Super Giants,GF Linde,MD Choudhary,JR Hazlewood,4,0,,,,,,"","",17.4,,,,
ball,1,17.6,Lucknow Super Giants,GF Linde,MD Choudhary,JR Hazlewood,2,0,,,,,,"","",17.5,,,,
ball,1,17.7,Lucknow Super Giants,GF Linde,MD Choudhary,JR Hazlewood,0,1,,,,1,,"","",17.6,,,,
ball,1,18.1,Lucknow Super Giants,GF Linde,MD Choudhary,B Kumar,1,0,,,,,,"","",18.1,,,,
ball,1,18.2,Lucknow Super Giants,MD Choudhary,GF Linde,B Kumar,1,0,,,,,,"","",18.2,,,,
ball,1,18.3,Lucknow Super Giants,GF Linde,MD Choudhary,B Kumar,0,0,,,,,,caught,GF Linde,18.3,,TH David,,
ball,1,18.4,Lucknow Super Giants,Mohammed Shami,MD Choudhary,B Kumar,0,0,,,,,,bowled,Mohammed Shami,18.4,,,,
ball,1,18.5,Lucknow Super Giants,Avesh Khan,MD Choudhary,B Kumar,1,0,,,,,,"","",18.5,,,,
ball,1,18.6,Lucknow Super Giants,MD Choudhary,Avesh Khan,B Kumar,1,0,,,,,,"","",18.6,,,,
ball,1,19.1,Lucknow Super Giants,MD Choudhary,Avesh Khan,Rasikh Salam,6,0,,,,,,"","",19.1,,,,
ball,1,19.2,Lucknow Super Giants,MD Choudhary,Avesh Khan,Rasikh Salam,0,0,,,,,,bowled,MD Choudhary,19.2,,,,
ball,1,19.3,Lucknow Super Giants,DS Rathi,Avesh Khan,Rasikh Salam,0,0,,,,,,"","",19.3,,,,
ball,1,19.4,Lucknow Super Giants,DS Rathi,Avesh Khan,Rasikh Salam,0,0,,,,,,"","",19.4,,,,
ball,1,19.5,Lucknow Super Giants,DS Rathi,Avesh Khan,Rasikh Salam,0,1,,,1,,,"","",19.5,,,,
ball,1,19.6,Lucknow Super Giants,Avesh Khan,DS Rathi,Rasikh Salam,0,0,,,,,,bowled,Avesh Khan,19.6,,,,
ball,2,0.1,Royal Challengers Bengaluru,PD Salt,V Kohli,Mohammed Shami,0,0,,,,,,"","",0.1,,,,
ball,2,0.2,Royal Challengers Bengaluru,PD Salt,V Kohli,Mohammed Shami,0,0,,,,,,"","",0.2,,,,
ball,2,0.3,Royal Challengers Bengaluru,PD Salt,V Kohli,Mohammed Shami,4,0,,,,,,"","",0.3,,,,
ball,2,0.4,Royal Challengers Bengaluru,PD Salt,V Kohli,Mohammed Shami,0,0,,,,,,"","",0.4,,,,
ball,2,0.5,Royal Challengers Bengaluru,PD Salt,V Kohli,Mohammed Shami,1,0,,,,,,"","",0.5,,,,
ball,2,0.6,Royal Challengers Bengaluru,V Kohli,PD Salt,Mohammed Shami,1,0,,,,,,"","",0.6,,,,
ball,2,1.1,Royal Challengers Bengaluru,V Kohli,PD Salt,Prince Yadav,1,0,,,,,,"","",1.1,,,,
ball,2,1.2,Royal Challengers Bengaluru,PD Salt,V Kohli,Prince Yadav,2,0,,,,,,"","",1.2,,,,
ball,2,1.3,Royal Challengers Bengaluru,PD Salt,V Kohli,Prince Yadav,0,0,,,,,,"","",1.3,,,,
ball,2,1.4,Royal Challengers Bengaluru,PD Salt,V Kohli,Prince Yadav,0,0,,,,,,bowled,PD Salt,1.4,,,,
ball,2,1.5,Royal Challengers Bengaluru,D Padikkal,V Kohli,Prince Yadav,4,0,,,,,,"","",1.5,,,,
ball,2,1.6,Royal Challengers Bengaluru,D Padikkal,V Kohli,Prince Yadav,0,0,,,,,,"","",1.6,,,,
ball,2,2.1,Royal Challengers Bengaluru,V Kohli,D Padikkal,Mohammed Shami,0,4,,,,4,,"","",2.1,,,,
ball,2,2.2,Royal Challengers Bengaluru,V Kohli,D Padikkal,Mohammed Shami,4,0,,,,,,"","",2.2,,,,
ball,2,2.3,Royal Challengers Bengaluru,V Kohli,D Padikkal,Mohammed Shami,4,0,,,,,,"","",2.3,,,,
ball,2,2.4,Royal Challengers Bengaluru,V Kohli,D Padikkal,Mohammed Shami,1,0,,,,,,"","",2.4,,,,
ball,2,2.5,Royal Challengers Bengaluru,D Padikkal,V Kohli,Mohammed Shami,1,0,,,,,,"","",2.5,,,,
ball,2,2.6,Royal Challengers Bengaluru,V Kohli,D Padikkal,Mohammed Shami,1,0,,,,,,"","",2.6,,,,
ball,2,3.1,Royal Challengers Bengaluru,V Kohli,D Padikkal,Prince Yadav,4,0,,,,,,"","",3.1,,,,
ball,2,3.2,Royal Challengers Bengaluru,V Kohli,D Padikkal,Prince Yadav,0,0,,,,,,"","",3.2,,,,
ball,2,3.3,Royal Challengers Bengaluru,V Kohli,D Padikkal,Prince Yadav,4,0,,,,,,"","",3.3,,,,
ball,2,3.4,Royal Challengers Bengaluru,V Kohli,D Padikkal,Prince Yadav,0,0,,,,,,"","",3.4,,,,
ball,2,3.5,Royal Challengers Bengaluru,V Kohli,D Padikkal,Prince Yadav,4,0,,,,,,"","",3.5,,,,
ball,2,3.6,Royal Challengers Bengaluru,V Kohli,D Padikkal,Prince Yadav,0,1,1,,,,,"","",3.6,,,,
ball,2,3.7,Royal Challengers Bengaluru,V Kohli,D Padikkal,Prince Yadav,4,0,,,,,,"","",3.6,,,,
ball,2,4.1,Royal Challengers Bengaluru,D Padikkal,V Kohli,DS Rathi,1,0,,,,,,"","",4.1,,,,
ball,2,4.2,Royal Challengers Bengaluru,V Kohli,D Padikkal,DS Rathi,6,0,,,,,,"","",4.2,,,,
ball,2,4.3,Royal Challengers Bengaluru,V Kohli,D Padikkal,DS Rathi,1,0,,,,,,"","",4.3,,,,
ball,2,4.4,Royal Challengers Bengaluru,D Padikkal,V Kohli,DS Rathi,1,0,,,,,,"","",4.4,,,,
ball,2,4.5,Royal Challengers Bengaluru,V Kohli,D Padikkal,DS Rathi,0,0,,,,,,"","",4.5,,,,
ball,2,4.6,Royal Challengers Bengaluru,V Kohli,D Padikkal,DS Rathi,1,0,,,,,,"","",4.6,,,,
ball,2,5.1,Royal Challengers Bengaluru,V Kohli,D Padikkal,Avesh Khan,2,0,,,,,,"","",5.1,,,,
ball,2,5.2,Royal Challengers Bengaluru,V Kohli,D Padikkal,Avesh Khan,1,0,,,,,,"","",5.2,,,,
ball,2,5.3,Royal Challengers Bengaluru,D Padikkal,V Kohli,Avesh Khan,0,0,,,,,,"","",5.3,,,,
ball,2,5.4,Royal Challengers Bengaluru,D Padikkal,V Kohli,Avesh Khan,1,0,,,,,,"","",5.4,,,,
ball,2,5.5,Royal Challengers Bengaluru,V Kohli,D Padikkal,Avesh Khan,1,0,,,,,,"","",5.5,,,,
ball,2,5.6,Royal Challengers Bengaluru,D Padikkal,V Kohli,Avesh Khan,0,0,,,,,,"","",5.6,,,,
ball,2,6.1,Royal Challengers Bengaluru,V Kohli,D Padikkal,DS Rathi,1,0,,,,,,"","",6.1,,,,
ball,2,6.2,Royal Challengers Bengaluru,D Padikkal,V Kohli,DS Rathi,1,0,,,,,,"","",6.2,,,,
ball,2,6.3,Royal Challengers Bengaluru,V Kohli,D Padikkal,DS Rathi,0,0,,,,,,"","",6.3,,,,
ball,2,6.4,Royal Challengers Bengaluru,V Kohli,D Padikkal,DS Rathi,1,0,,,,,,"","",6.4,,,,
ball,2,6.5,Royal Challengers Bengaluru,D Padikkal,V Kohli,DS Rathi,1,0,,,,,,"","",6.5,,,,
ball,2,6.6,Royal Challengers Bengaluru,V Kohli,D Padikkal,DS Rathi,1,0,,,,,,"","",6.6,,,,
ball,2,7.1,Royal Challengers Bengaluru,V Kohli,D Padikkal,Avesh Khan,1,0,,,,,,"","",7.1,,,,
ball,2,7.2,Royal Challengers Bengaluru,D Padikkal,V Kohli,Avesh Khan,0,0,,,,,,caught,D Padikkal,7.2,,Himmat Singh,,
ball,2,7.3,Royal Challengers Bengaluru,RM Patidar,V Kohli,Avesh Khan,0,0,,,,,,"","",7.3,,,,
ball,2,7.4,Royal Challengers Bengaluru,RM Patidar,V Kohli,Avesh Khan,1,0,,,,,,"","",7.4,,,,
ball,2,7.5,Royal Challengers Bengaluru,V Kohli,RM Patidar,Avesh Khan,0,0,,,,,,"","",7.5,,,,
ball,2,7.6,Royal Challengers Bengaluru,V Kohli,RM Patidar,Avesh Khan,1,0,,,,,,"","",7.6,,,,
ball,2,8.1,Royal Challengers Bengaluru,V Kohli,RM Patidar,Mohammed Shami,0,0,,,,,,"","",8.1,,,,
ball,2,8.2,Royal Challengers Bengaluru,V Kohli,RM Patidar,Mohammed Shami,1,0,,,,,,"","",8.2,,,,
ball,2,8.3,Royal Challengers Bengaluru,RM Patidar,V Kohli,Mohammed Shami,0,0,,,,,,"","",8.3,,,,
ball,2,8.4,Royal Challengers Bengaluru,RM Patidar,V Kohli,Mohammed Shami,6,0,,,,,,"","",8.4,,,,
ball,2,8.5,Royal Challengers Bengaluru,RM Patidar,V Kohli,Mohammed Shami,6,0,,,,,,"","",8.5,,,,
ball,2,8.6,Royal Challengers Bengaluru,RM Patidar,V Kohli,Mohammed Shami,0,0,,,,,,"","",8.6,,,,
ball,2,9.1,Royal Challengers Bengaluru,V Kohli,RM Patidar,GF Linde,1,0,,,,,,"","",9.1,,,,
ball,2,9.2,Royal Challengers Bengaluru,RM Patidar,V Kohli,GF Linde,1,0,,,,,,"","",9.2,,,,
ball,2,9.3,Royal Challengers Bengaluru,V Kohli,RM Patidar,GF Linde,1,0,,,,,,"","",9.3,,,,
ball,2,9.4,Royal Challengers Bengaluru,RM Patidar,V Kohli,GF Linde,1,0,,,,,,"","",9.4,,,,
ball,2,9.5,Royal Challengers Bengaluru,V Kohli,RM Patidar,GF Linde,0,0,,,,,,"","",9.5,,,,
ball,2,9.6,Royal Challengers Bengaluru,V Kohli,RM Patidar,GF Linde,1,0,,,,,,"","",9.6,,,,
ball,2,10.1,Royal Challengers Bengaluru,V Kohli,RM Patidar,Avesh Khan,0,0,,,,,,caught,V Kohli,10.1,,N Pooran,,
ball,2,10.2,Royal Challengers Bengaluru,JM Sharma,RM Patidar,Avesh Khan,0,0,,,,,,"","",10.2,,,,
ball,2,10.3,Royal Challengers Bengaluru,JM Sharma,RM Patidar,Avesh Khan,0,0,,,,,,"","",10.3,,,,
ball,2,10.4,Royal Challengers Bengaluru,JM Sharma,RM Patidar,Avesh Khan,1,0,,,,,,"","",10.4,,,,
ball,2,10.5,Royal Challengers Bengaluru,RM Patidar,JM Sharma,Avesh Khan,4,0,,,,,,"","",10.5,,,,
ball,2,10.6,Royal Challengers Bengaluru,RM Patidar,JM Sharma,Avesh Khan,1,0,,,,,,"","",10.6,,,,
ball,2,11.1,Royal Challengers Bengaluru,RM Patidar,JM Sharma,DS Rathi,1,0,,,,,,"","",11.1,,,,
ball,2,11.2,Royal Challengers Bengaluru,JM Sharma,RM Patidar,DS Rathi,2,0,,,,,,"","",11.2,,,,
ball,2,11.3,Royal Challengers Bengaluru,JM Sharma,RM Patidar,DS Rathi,6,0,,,,,,"","",11.3,,,,
ball,2,11.4,Royal Challengers Bengaluru,JM Sharma,RM Patidar,DS Rathi,4,0,,,,,,"","",11.4,,,,
ball,2,11.5,Royal Challengers Bengaluru,JM Sharma,RM Patidar,DS Rathi,6,0,,,,,,"","",11.5,,,,
